doc_id,title,article_chars,sentence_count,top_k,summary_chars,selected_indices,summary_text,has_reference,source,rouge1_f,rouge2_f,rougeL_f
38,"Vụ hai thi_thể trong thùng bê_tông : Nữ nghi can ngoan_cố , tuyệt_thực",2690,20,2,457,"[2, 7]","Ngày 24/5 , lãnh_đạo viện_Kiểm_sát Nhân_dân ( Viện KSND ) tỉnh Bình_Dương cho biết , ra phê_chuẩn quyết_định khởi_tố bị_can , lệnh bắt tạm giam 4 tháng đối_với Phạm_Thị_Thiên_Hà ( SN 1988 ) , Trịnh_Thị_Hồng_Hoa ( SN 1953 ) , cùng ngụ quận Tân_Phú , TP. HCM ; Lê_Ngọc_Phương_Thảo , ( SN 1990 , quê tỉnh Tiền_Giang ) và Nguyễn_Ngọc_Tâm_Huyên ( SN 1979 , ngụ quận Gò_Vấp , TP. HCM ) . Tuy_nhiên , bước_đầu cả 4 người đều quanh_co chối tội và tỏ ra rất lì_lợm .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4949494949494949,0.12244897959183672,0.25252525252525254
38,"Vụ hai thi_thể trong thùng bê_tông : Nữ nghi can ngoan_cố , tuyệt_thực",2690,20,3,703,"[2, 7, 12]","Ngày 24/5 , lãnh_đạo viện_Kiểm_sát Nhân_dân ( Viện KSND ) tỉnh Bình_Dương cho biết , ra phê_chuẩn quyết_định khởi_tố bị_can , lệnh bắt tạm giam 4 tháng đối_với Phạm_Thị_Thiên_Hà ( SN 1988 ) , Trịnh_Thị_Hồng_Hoa ( SN 1953 ) , cùng ngụ quận Tân_Phú , TP. HCM ; Lê_Ngọc_Phương_Thảo , ( SN 1990 , quê tỉnh Tiền_Giang ) và Nguyễn_Ngọc_Tâm_Huyên ( SN 1979 , ngụ quận Gò_Vấp , TP. HCM ) . Tuy_nhiên , bước_đầu cả 4 người đều quanh_co chối tội và tỏ ra rất lì_lợm . Liên_tục 2 ngày từ 17 - 18/5 , nữ nghi_can này phản_ứng dữ_dội và luôn khẳng_định mình vô_tội , bằng việc không ăn_uống , không cho chụp hình , không lăn_tay … Chỉ đến ngày 19/5 , nữ nghi_can này mới chịu thông_báo nhân_thân và khai rõ vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.37010676156583633,0.15770609318996417,0.21352313167259787
38,"Vụ hai thi_thể trong thùng bê_tông : Nữ nghi can ngoan_cố , tuyệt_thực",2690,20,4,766,"[2, 7, 11, 12]","Ngày 24/5 , lãnh_đạo viện_Kiểm_sát Nhân_dân ( Viện KSND ) tỉnh Bình_Dương cho biết , ra phê_chuẩn quyết_định khởi_tố bị_can , lệnh bắt tạm giam 4 tháng đối_với Phạm_Thị_Thiên_Hà ( SN 1988 ) , Trịnh_Thị_Hồng_Hoa ( SN 1953 ) , cùng ngụ quận Tân_Phú , TP. HCM ; Lê_Ngọc_Phương_Thảo , ( SN 1990 , quê tỉnh Tiền_Giang ) và Nguyễn_Ngọc_Tâm_Huyên ( SN 1979 , ngụ quận Gò_Vấp , TP. HCM ) . Tuy_nhiên , bước_đầu cả 4 người đều quanh_co chối tội và tỏ ra rất lì_lợm . Tuy_nhiên , người cứng_đầu nhất vẫn là Nguyễn_Ngọc_Tâm_Huyên . Liên_tục 2 ngày từ 17 - 18/5 , nữ nghi_can này phản_ứng dữ_dội và luôn khẳng_định mình vô_tội , bằng việc không ăn_uống , không cho chụp hình , không lăn_tay … Chỉ đến ngày 19/5 , nữ nghi_can này mới chịu thông_báo nhân_thân và khai rõ vụ_việc .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.3443708609271523,0.16666666666666669,0.2052980132450331
38,"Vụ hai thi_thể trong thùng bê_tông : Nữ nghi can ngoan_cố , tuyệt_thực",2690,20,5,831,"[2, 7, 11, 12, 14]","Ngày 24/5 , lãnh_đạo viện_Kiểm_sát Nhân_dân ( Viện KSND ) tỉnh Bình_Dương cho biết , ra phê_chuẩn quyết_định khởi_tố bị_can , lệnh bắt tạm giam 4 tháng đối_với Phạm_Thị_Thiên_Hà ( SN 1988 ) , Trịnh_Thị_Hồng_Hoa ( SN 1953 ) , cùng ngụ quận Tân_Phú , TP. HCM ; Lê_Ngọc_Phương_Thảo , ( SN 1990 , quê tỉnh Tiền_Giang ) và Nguyễn_Ngọc_Tâm_Huyên ( SN 1979 , ngụ quận Gò_Vấp , TP. HCM ) . Tuy_nhiên , bước_đầu cả 4 người đều quanh_co chối tội và tỏ ra rất lì_lợm . Tuy_nhiên , người cứng_đầu nhất vẫn là Nguyễn_Ngọc_Tâm_Huyên . Liên_tục 2 ngày từ 17 - 18/5 , nữ nghi_can này phản_ứng dữ_dội và luôn khẳng_định mình vô_tội , bằng việc không ăn_uống , không cho chụp hình , không lăn_tay … Chỉ đến ngày 19/5 , nữ nghi_can này mới chịu thông_báo nhân_thân và khai rõ vụ_việc . Sau đó , cả nhóm bàn mua súng điện , bình_điện về để "" xử "" T ..",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.32499999999999996,0.16352201257861637,0.20625000000000002
39,"3.000 đồng_hồ nhái thương_hiệu cao_cấp Rolex , Longines , Omega ... bày bán công_khai ở Nha_Trang",2550,19,2,403,"[2, 9]","Trong đó , có các dòng cao_cấp của Thuỵ_Sỹ như Rolex , Hublot , Tag_Heuer , Patek_Philippe , Vacheron_Constantin , Omega , Rado , Longines , Tissot , Cartier , Montblanc , Chopard , Chanel , Burberry … theo Vietnamnet . Theo vị đại_diện này , do tuân_thủ một tiêu_chuẩn hết_sức nghiêm_ngặt , nên mỗi chiếc đồng_hồ xịn mang chỉ_dẫn "" Swiss_Made "" sẽ có giá bán từ vài nghìn đôla đến vài trăm_nghìn đôla .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5681818181818182,0.1724137931034483,0.3181818181818182
39,"3.000 đồng_hồ nhái thương_hiệu cao_cấp Rolex , Longines , Omega ... bày bán công_khai ở Nha_Trang",2550,19,3,523,"[2, 4, 9]","Trong đó , có các dòng cao_cấp của Thuỵ_Sỹ như Rolex , Hublot , Tag_Heuer , Patek_Philippe , Vacheron_Constantin , Omega , Rado , Longines , Tissot , Cartier , Montblanc , Chopard , Chanel , Burberry … theo Vietnamnet . Trao_đổi với PV báo Dân_Trí , đại_diện Liên_đoàn Công_nghiệp Đồng_hồ Thuỵ_Sĩ ( FH ) ở Việt_Nam xác_nhận số_lượng hơn 3. Theo vị đại_diện này , do tuân_thủ một tiêu_chuẩn hết_sức nghiêm_ngặt , nên mỗi chiếc đồng_hồ xịn mang chỉ_dẫn "" Swiss_Made "" sẽ có giá bán từ vài nghìn đôla đến vài trăm_nghìn đôla .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5302325581395348,0.17840375586854462,0.29767441860465116
39,"3.000 đồng_hồ nhái thương_hiệu cao_cấp Rolex , Longines , Omega ... bày bán công_khai ở Nha_Trang",2550,19,4,860,"[2, 4, 9, 13]","Trong đó , có các dòng cao_cấp của Thuỵ_Sỹ như Rolex , Hublot , Tag_Heuer , Patek_Philippe , Vacheron_Constantin , Omega , Rado , Longines , Tissot , Cartier , Montblanc , Chopard , Chanel , Burberry … theo Vietnamnet . Trao_đổi với PV báo Dân_Trí , đại_diện Liên_đoàn Công_nghiệp Đồng_hồ Thuỵ_Sĩ ( FH ) ở Việt_Nam xác_nhận số_lượng hơn 3. Theo vị đại_diện này , do tuân_thủ một tiêu_chuẩn hết_sức nghiêm_ngặt , nên mỗi chiếc đồng_hồ xịn mang chỉ_dẫn "" Swiss_Made "" sẽ có giá bán từ vài nghìn đôla đến vài trăm_nghìn đôla . "" Việc Tổng_cục Quản_lý thị_trường nắm_bắt thông_tin và nhanh_chóng chỉ_đạo , phối_hợp với Cục QLTT Khánh_Hoà kịp_thời kiểm_tra hàng_loạt các cửa_hiệu trong hai ngày 15 và 16/3 vừa_qua là dấu_hiệu rất tích_cực thể_hiện sự phối_hợp kịp_thời sát_sao trong công_tác chỉ_đạo và phối_hợp trong lực_lượng ngành giữa Trung_ương và địa_phương .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.45045045045045046,0.23564954682779457,0.22222222222222218
39,"3.000 đồng_hồ nhái thương_hiệu cao_cấp Rolex , Longines , Omega ... bày bán công_khai ở Nha_Trang",2550,19,5,1039,"[2, 4, 9, 13, 15]","Trong đó , có các dòng cao_cấp của Thuỵ_Sỹ như Rolex , Hublot , Tag_Heuer , Patek_Philippe , Vacheron_Constantin , Omega , Rado , Longines , Tissot , Cartier , Montblanc , Chopard , Chanel , Burberry … theo Vietnamnet . Trao_đổi với PV báo Dân_Trí , đại_diện Liên_đoàn Công_nghiệp Đồng_hồ Thuỵ_Sĩ ( FH ) ở Việt_Nam xác_nhận số_lượng hơn 3. Theo vị đại_diện này , do tuân_thủ một tiêu_chuẩn hết_sức nghiêm_ngặt , nên mỗi chiếc đồng_hồ xịn mang chỉ_dẫn "" Swiss_Made "" sẽ có giá bán từ vài nghìn đôla đến vài trăm_nghìn đôla . "" Việc Tổng_cục Quản_lý thị_trường nắm_bắt thông_tin và nhanh_chóng chỉ_đạo , phối_hợp với Cục QLTT Khánh_Hoà kịp_thời kiểm_tra hàng_loạt các cửa_hiệu trong hai ngày 15 và 16/3 vừa_qua là dấu_hiệu rất tích_cực thể_hiện sự phối_hợp kịp_thời sát_sao trong công_tác chỉ_đạo và phối_hợp trong lực_lượng ngành giữa Trung_ương và địa_phương . 240 sản_phẩm là số_lượng cực lớn tôi cho_rằng đã đánh thẳng vào mạng_lưới bán_lẻ và cần được thực_hiện ở nhiều địa_phương khác trong thời_gian tới "" , vị đại_diện này nhấn_mạnh .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.39086294416243655,0.2295918367346939,0.20812182741116753
40,"Luật_sư phân_tích yếu_tố pháp_lý vụ cô_gái bị bắt_giữ , tra_tấn đến sẩy_thai",4233,30,2,483,"[4, 26]","Thật_ra để tư_vấn chính_xác vụ_việc , chúng_tôi cần được nghiên_cứu hồ_sơ cụ_thể . Trong trường_hợp nếu các vũ_khí này là vũ_khí quân_dụng thì đối_tượng nào tàng_trữ hay sử_dụng thì sẽ bị truy_tố tội Chế_tạo , tàng_trữ , vận_chuyển , sử_dụng , mua_bán trái_phép hoặc Chiếm_đoạt vũ_khí quân_dụng , phương_tiện kỹ_thuật quân_sự theo Điều 230 BLHS ( Vũ_khí quân_dụng được quy_định tại K2Đ3 Luật quản_lý sử_dụng vũ_khí , vật_liệu nổ và công_cụ hỗ_trợ ) Cảm_ơn những chia_sẻ của luật_sư .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5267175572519084,0.13076923076923078,0.2748091603053435
40,"Luật_sư phân_tích yếu_tố pháp_lý vụ cô_gái bị bắt_giữ , tra_tấn đến sẩy_thai",4233,30,3,597,"[4, 5, 26]","Thật_ra để tư_vấn chính_xác vụ_việc , chúng_tôi cần được nghiên_cứu hồ_sơ cụ_thể . Những quan_điểm dưới đây của chúng_tôi dựa theo thông_tin được báo_chí cung_cấp nên có_thể chưa sát với thực_tế . Trong trường_hợp nếu các vũ_khí này là vũ_khí quân_dụng thì đối_tượng nào tàng_trữ hay sử_dụng thì sẽ bị truy_tố tội Chế_tạo , tàng_trữ , vận_chuyển , sử_dụng , mua_bán trái_phép hoặc Chiếm_đoạt vũ_khí quân_dụng , phương_tiện kỹ_thuật quân_sự theo Điều 230 BLHS ( Vũ_khí quân_dụng được quy_định tại K2Đ3 Luật quản_lý sử_dụng vũ_khí , vật_liệu nổ và công_cụ hỗ_trợ ) Cảm_ơn những chia_sẻ của luật_sư .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5099337748344371,0.14666666666666667,0.271523178807947
40,"Luật_sư phân_tích yếu_tố pháp_lý vụ cô_gái bị bắt_giữ , tra_tấn đến sẩy_thai",4233,30,4,668,"[2, 4, 5, 26]","Sau đó , mẹ của Dũng đem thi_thể thai_nhi vứt ở sau chùa để phi_tang . Thật_ra để tư_vấn chính_xác vụ_việc , chúng_tôi cần được nghiên_cứu hồ_sơ cụ_thể . Những quan_điểm dưới đây của chúng_tôi dựa theo thông_tin được báo_chí cung_cấp nên có_thể chưa sát với thực_tế . Trong trường_hợp nếu các vũ_khí này là vũ_khí quân_dụng thì đối_tượng nào tàng_trữ hay sử_dụng thì sẽ bị truy_tố tội Chế_tạo , tàng_trữ , vận_chuyển , sử_dụng , mua_bán trái_phép hoặc Chiếm_đoạt vũ_khí quân_dụng , phương_tiện kỹ_thuật quân_sự theo Điều 230 BLHS ( Vũ_khí quân_dụng được quy_định tại K2Đ3 Luật quản_lý sử_dụng vũ_khí , vật_liệu nổ và công_cụ hỗ_trợ ) Cảm_ơn những chia_sẻ của luật_sư .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5,0.1509433962264151,0.25625
40,"Luật_sư phân_tích yếu_tố pháp_lý vụ cô_gái bị bắt_giữ , tra_tấn đến sẩy_thai",4233,30,5,885,"[0, 2, 4, 5, 26]","Công_an TP. HCM và Công_an huyện Bình_Chánh đang điều_tra vụ_việc cô_gái 18 tuổi đang mang_thai 6 tháng thì bị nhóm đối_tượng gồm Nguyễn_Minh_Dũng , Trần_Nhật_Khang , Nguyễn_Thị_Ngọc_Huyền bắt_giữ , tra_tấn hành_hạ . Sau đó , mẹ của Dũng đem thi_thể thai_nhi vứt ở sau chùa để phi_tang . Thật_ra để tư_vấn chính_xác vụ_việc , chúng_tôi cần được nghiên_cứu hồ_sơ cụ_thể . Những quan_điểm dưới đây của chúng_tôi dựa theo thông_tin được báo_chí cung_cấp nên có_thể chưa sát với thực_tế . Trong trường_hợp nếu các vũ_khí này là vũ_khí quân_dụng thì đối_tượng nào tàng_trữ hay sử_dụng thì sẽ bị truy_tố tội Chế_tạo , tàng_trữ , vận_chuyển , sử_dụng , mua_bán trái_phép hoặc Chiếm_đoạt vũ_khí quân_dụng , phương_tiện kỹ_thuật quân_sự theo Điều 230 BLHS ( Vũ_khí quân_dụng được quy_định tại K2Đ3 Luật quản_lý sử_dụng vũ_khí , vật_liệu nổ và công_cụ hỗ_trợ ) Cảm_ơn những chia_sẻ của luật_sư .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.45244215938303345,0.18604651162790697,0.26735218508997427
41,"Vụ nữ sinh_tố bị bạn hãm_hại rồi tung clip "" nóng "" lên mạng : Sẽ thực_nghiệm hiện_trường",2986,21,2,306,"[0, 8]","Ngày 22/3 , nguồn_tin từ Công_an huyện Minh_Hoá , theo kế_hoạch thì 3 ngày nữa ( 25/3 ) , đơn_vị này sẽ phối_hợp với VKSND tổ_chức họp liên_ngành , thực_nghiệm hiện_trường để tìm phương_án xử_lý vụ nữ sinh_tố bị bạn nam hãm_hại . Quá_trình hát , vì vui bạn vui bè nên Q. uống hơi nhiều bia dẫn đến bị say .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.6594594594594594,0.3497267759562842,0.3567567567567567
41,"Vụ nữ sinh_tố bị bạn hãm_hại rồi tung clip "" nóng "" lên mạng : Sẽ thực_nghiệm hiện_trường",2986,21,3,484,"[0, 3, 8]","Ngày 22/3 , nguồn_tin từ Công_an huyện Minh_Hoá , theo kế_hoạch thì 3 ngày nữa ( 25/3 ) , đơn_vị này sẽ phối_hợp với VKSND tổ_chức họp liên_ngành , thực_nghiệm hiện_trường để tìm phương_án xử_lý vụ nữ sinh_tố bị bạn nam hãm_hại . Trong đoạn clip , cô_gái trẻ trên người chỉ mặc áo , không có quần nằm trên đường , bên cạnh là một chiếc xe_máy và cô_gái trong trạng_thái không tự_vệ , không phản_kháng được . Quá_trình hát , vì vui bạn vui bè nên Q. uống hơi nhiều bia dẫn đến bị say .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5925925925925926,0.3236514522821577,0.2880658436213992
41,"Vụ nữ sinh_tố bị bạn hãm_hại rồi tung clip "" nóng "" lên mạng : Sẽ thực_nghiệm hiện_trường",2986,21,4,645,"[0, 2, 3, 8]","Ngày 22/3 , nguồn_tin từ Công_an huyện Minh_Hoá , theo kế_hoạch thì 3 ngày nữa ( 25/3 ) , đơn_vị này sẽ phối_hợp với VKSND tổ_chức họp liên_ngành , thực_nghiệm hiện_trường để tìm phương_án xử_lý vụ nữ sinh_tố bị bạn nam hãm_hại . Theo đó , khoảng giữa đầu tháng 3 , trên mạng xã_hội facebook xuất_hiện 2 clip ngắn ghi lại cảnh một cô_gái trẻ bị đối_tượng đồi_bại hãm_hại rồi quay lại clip . Trong đoạn clip , cô_gái trẻ trên người chỉ mặc áo , không có quần nằm trên đường , bên cạnh là một chiếc xe_máy và cô_gái trong trạng_thái không tự_vệ , không phản_kháng được . Quá_trình hát , vì vui bạn vui bè nên Q. uống hơi nhiều bia dẫn đến bị say .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.4999999999999999,0.30612244897959184,0.29054054054054057
41,"Vụ nữ sinh_tố bị bạn hãm_hại rồi tung clip "" nóng "" lên mạng : Sẽ thực_nghiệm hiện_trường",2986,21,5,853,"[0, 2, 3, 4, 8]","Ngày 22/3 , nguồn_tin từ Công_an huyện Minh_Hoá , theo kế_hoạch thì 3 ngày nữa ( 25/3 ) , đơn_vị này sẽ phối_hợp với VKSND tổ_chức họp liên_ngành , thực_nghiệm hiện_trường để tìm phương_án xử_lý vụ nữ sinh_tố bị bạn nam hãm_hại . Theo đó , khoảng giữa đầu tháng 3 , trên mạng xã_hội facebook xuất_hiện 2 clip ngắn ghi lại cảnh một cô_gái trẻ bị đối_tượng đồi_bại hãm_hại rồi quay lại clip . Trong đoạn clip , cô_gái trẻ trên người chỉ mặc áo , không có quần nằm trên đường , bên cạnh là một chiếc xe_máy và cô_gái trong trạng_thái không tự_vệ , không phản_kháng được . Danh_tính cô_gái trong 2 đoạn clip trên được xác_định là em Đinh_Thị_Diễm_Q. ( SN 2003 ) , trú xã Trung_Hoá , huyện Minh_Hoá , tỉnh Quảng_Bình ; Q. hiện đang là học_sinh lớp 10 một trường THPT trên địa_bàn . Quá_trình hát , vì vui bạn vui bè nên Q. uống hơi nhiều bia dẫn đến bị say .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.42016806722689076,0.29859154929577464,0.25770308123249297
42,"Trộm gương xe Lexus của lãnh_đạo Công_an Quảng_Ninh , siêu_trộm bị bắt sau 3 ngày",1461,13,2,168,"[4, 12]","Lực_lượng chức_năng đã tiến_hành trích xuất hình_ảnh , tóm gọn đối_tượng vào ngày 04/06 . Cơ_quan_chức_năng ra văn_bản thông_báo người_dân nêu cao tinh_thần cảnh_giác .",True,local:C:\Users\OS\OneDrive\Desktop\Text_Summarization\data\raw\vietnews\train.jsonl,0.5757575757575757,0.09230769230769231,0.28787878787878785
